model,training_size,run_id,seed,feature_name,mean_abs_shap
logistic_regression,280,8,5050,content_density,0.24944546166938464
logistic_regression,280,8,5050,noun_ratio,0.019446336416607694
logistic_regression,280,8,5050,verb_ratio,0.11870467458055986
logistic_regression,280,8,5050,adjective_ratio,0.20790274614255946
logistic_regression,280,8,5050,adverb_ratio,0.07857909494758046
logistic_regression,280,8,5050,pronoun_ratio,0.07533778141944691
logistic_regression,280,8,5050,determiner_ratio,0.10046218042728569
logistic_regression,280,9,5051,word_count,0.09628356799357975
logistic_regression,280,9,5051,sentence_count,0.009702780860556343
logistic_regression,280,9,5051,type_token_ratio,0.5163609248223204
logistic_regression,280,9,5051,filler_count,0.040916221320268176
logistic_regression,280,9,5051,filler_ratio,0.1281190101027369
logistic_regression,280,9,5051,mean_clause_length,0.08801047156075606
logistic_regression,280,9,5051,content_density,0.19436731554032466
logistic_regression,280,9,5051,noun_ratio,0.013008182217233877
logistic_regression,280,9,5051,verb_ratio,0.1685350154179467
logistic_regression,280,9,5051,adjective_ratio,0.2152717295590359
logistic_regression,280,9,5051,adverb_ratio,0.03419715594336352
logistic_regression,280,9,5051,pronoun_ratio,0.14812098383388034
logistic_regression,280,9,5051,determiner_ratio,0.06272702871823474
logistic_regression,280,10,5052,word_count,0.10803340165944827
logistic_regression,280,10,5052,sentence_count,0.02933063455809574
logistic_regression,280,10,5052,type_token_ratio,0.48079883120309086
logistic_regression,280,10,5052,filler_count,0.07589010212432615
logistic_regression,280,10,5052,filler_ratio,0.11951881950276255
logistic_regression,280,10,5052,mean_clause_length,0.08906072436405936
logistic_regression,280,10,5052,content_density,0.25688700716012236
logistic_regression,280,10,5052,noun_ratio,0.014128435246572807
logistic_regression,280,10,5052,verb_ratio,0.18609990217280953
logistic_regression,280,10,5052,adjective_ratio,0.24060144316164683
logistic_regression,280,10,5052,adverb_ratio,0.10456602031996307
logistic_regression,280,10,5052,pronoun_ratio,0.10670963796664894
logistic_regression,280,10,5052,determiner_ratio,0.06584580044792347
logistic_regression,280,11,5053,word_count,0.21478811172104276
logistic_regression,280,11,5053,sentence_count,0.11891299321884127
logistic_regression,280,11,5053,type_token_ratio,0.4498825957232452
logistic_regression,280,11,5053,filler_count,0.012951027742596502
logistic_regression,280,11,5053,filler_ratio,0.1726820354465369
logistic_regression,280,11,5053,mean_clause_length,0.0765036364402921
logistic_regression,280,11,5053,content_density,0.180684437908803
logistic_regression,280,11,5053,noun_ratio,0.03254258621472268
logistic_regression,280,11,5053,verb_ratio,0.07617224324398242
logistic_regression,280,11,5053,adjective_ratio,0.21014665617640826
logistic_regression,280,11,5053,adverb_ratio,0.16868425965355782
logistic_regression,280,11,5053,pronoun_ratio,0.15379653394453055
logistic_regression,280,11,5053,determiner_ratio,0.17015321019392288
logistic_regression,280,12,5054,word_count,0.1909845943251393
logistic_regression,280,12,5054,sentence_count,0.08111586885519464
logistic_regression,280,12,5054,type_token_ratio,0.5653579978724631
logistic_regression,280,12,5054,filler_count,0.01152553033018848
logistic_regression,280,12,5054,filler_ratio,0.14828062796335023
logistic_regression,280,12,5054,mean_clause_length,0.06793212790446701
logistic_regression,280,12,5054,content_density,0.20806785004052458
logistic_regression,280,12,5054,noun_ratio,0.03511477358515634
logistic_regression,280,12,5054,verb_ratio,0.21306550792891218
logistic_regression,280,12,5054,adjective_ratio,0.20485747767995255
logistic_regression,280,12,5054,adverb_ratio,0.09186674815954779
logistic_regression,280,12,5054,pronoun_ratio,0.15629843834338739
logistic_regression,280,12,5054,determiner_ratio,0.082375706402056
logistic_regression,280,13,5055,word_count,0.12934171717378812
logistic_regression,280,13,5055,sentence_count,0.017388256352643214
logistic_regression,280,13,5055,type_token_ratio,0.5707208201189496
logistic_regression,280,13,5055,filler_count,0.0401650851065849
logistic_regression,280,13,5055,filler_ratio,0.2130195086636045
logistic_regression,280,13,5055,mean_clause_length,0.10501631516139176
logistic_regression,280,13,5055,content_density,0.21083906843386752
logistic_regression,280,13,5055,noun_ratio,0.02376786842234344
logistic_regression,280,13,5055,verb_ratio,0.15058839978482014
logistic_regression,280,13,5055,adjective_ratio,0.2453771782118785
logistic_regression,280,13,5055,adverb_ratio,0.03476781031205648
logistic_regression,280,13,5055,pronoun_ratio,0.14596294720209818
logistic_regression,280,13,5055,determiner_ratio,0.02946792976980352
logistic_regression,280,14,5056,word_count,0.23961147460274362
logistic_regression,280,14,5056,sentence_count,0.11463215792402877
logistic_regression,280,14,5056,type_token_ratio,0.5412227465163512
logistic_regression,280,14,5056,filler_count,0.019660388282417812
logistic_regression,280,14,5056,filler_ratio,0.15222998477765406
logistic_regression,280,14,5056,mean_clause_length,0.054208667941449115
logistic_regression,280,14,5056,content_density,0.219838304450544
logistic_regression,280,14,5056,noun_ratio,0.07007772459964465
logistic_regression,280,14,5056,verb_ratio,0.1622224447554017
logistic_regression,280,14,5056,adjective_ratio,0.24176933127391545
logistic_regression,280,14,5056,adverb_ratio,0.2163225794566158
logistic_regression,280,14,5056,pronoun_ratio,0.16902461424479515
logistic_regression,280,14,5056,determiner_ratio,0.11200872597763219
logistic_regression,280,15,5057,word_count,0.21218444488293944
logistic_regression,280,15,5057,sentence_count,0.1028059863693184
logistic_regression,280,15,5057,type_token_ratio,0.5249926463950941
logistic_regression,280,15,5057,filler_count,0.055283561227175516
logistic_regression,280,15,5057,filler_ratio,0.07940302562274373
logistic_regression,280,15,5057,mean_clause_length,0.07471146419460789
logistic_regression,280,15,5057,content_density,0.2535441550742529
logistic_regression,280,15,5057,noun_ratio,0.02280171187798085
logistic_regression,280,15,5057,verb_ratio,0.1351180848060603
logistic_regression,280,15,5057,adjective_ratio,0.2696480358805281
logistic_regression,280,15,5057,adverb_ratio,0.16490471173723167
logistic_regression,280,15,5057,pronoun_ratio,0.06493980671737157
logistic_regression,280,15,5057,determiner_ratio,0.14340503817198963
logistic_regression,280,16,5058,word_count,0.17730615095108546
logistic_regression,280,16,5058,sentence_count,0.19731990241706088
logistic_regression,280,16,5058,type_token_ratio,0.48630045006096567
logistic_regression,280,16,5058,filler_count,0.07398938259591656
logistic_regression,280,16,5058,filler_ratio,0.08615104061020215
logistic_regression,280,16,5058,mean_clause_length,0.06472213365632852
logistic_regression,280,16,5058,content_density,0.1672861699145351
logistic_regression,280,16,5058,noun_ratio,0.0835019371134043
logistic_regression,280,16,5058,verb_ratio,0.1851783895158974
logistic_regression,280,16,5058,adjective_ratio,0.29880008069865427
logistic_regression,280,16,5058,adverb_ratio,0.07870917995709338
logistic_regression,280,16,5058,pronoun_ratio,0.19307775989003753
logistic_regression,280,16,5058,determiner_ratio,0.08005866409347513
logistic_regression,280,17,5059,word_count,0.25479003015209345
logistic_regression,280,17,5059,sentence_count,0.16451205734153174
logistic_regression,280,17,5059,type_token_ratio,0.596424646001794
logistic_regression,280,17,5059,filler_count,0.07227790726263536
logistic_regression,280,17,5059,filler_ratio,0.1478987566812242
logistic_regression,280,17,5059,mean_clause_length,0.057597273411219965
logistic_regression,280,17,5059,content_density,0.15675539765412455
logistic_regression,280,17,5059,noun_ratio,0.04750919469065414
logistic_regression,280,17,5059,verb_ratio,0.1262917223235053
logistic_regression,280,17,5059,adjective_ratio,0.14087720805926246
logistic_regression,280,17,5059,adverb_ratio,0.17545722487961943
logistic_regression,280,17,5059,pronoun_ratio,0.23674562204022073
logistic_regression,280,17,5059,determiner_ratio,0.024286393745436903
logistic_regression,280,18,5060,word_count,0.2429577804812046
logistic_regression,280,18,5060,sentence_count,0.12003132862967777
logistic_regression,280,18,5060,type_token_ratio,0.456335492501487
logistic_regression,280,18,5060,filler_count,0.039631610187976576
logistic_regression,280,18,5060,filler_ratio,0.15820663765904733
logistic_regression,280,18,5060,mean_clause_length,0.04296864445203944
logistic_regression,280,18,5060,content_density,0.17284860282550846
logistic_regression,280,18,5060,noun_ratio,0.050934875622156484
logistic_regression,280,18,5060,verb_ratio,0.06618260792488057
logistic_regression,280,18,5060,adjective_ratio,0.25280998829727347
logistic_regression,280,18,5060,adverb_ratio,0.15925923335325448
logistic_regression,280,18,5060,pronoun_ratio,0.1486495998820024
logistic_regression,280,18,5060,determiner_ratio,0.2192884021218135
logistic_regression,280,19,5061,word_count,0.24612731505918112
logistic_regression,280,19,5061,sentence_count,0.10826425640652797
logistic_regression,280,19,5061,type_token_ratio,0.47905069949289736
logistic_regression,280,19,5061,filler_count,0.031456308416950865
logistic_regression,280,19,5061,filler_ratio,0.15892822597376946
logistic_regression,280,19,5061,mean_clause_length,0.08758821200650775
logistic_regression,280,19,5061,content_density,0.1944623508401387
logistic_regression,280,19,5061,noun_ratio,0.009075359449351223
logistic_regression,280,19,5061,verb_ratio,0.13110939417192233
logistic_regression,280,19,5061,adjective_ratio,0.25646419299632484
logistic_regression,280,19,5061,adverb_ratio,0.0541100099215418
logistic_regression,280,19,5061,pronoun_ratio,0.0812892126668691
logistic_regression,280,19,5061,determiner_ratio,0.10752933796024182
logistic_regression,320,0,6042,word_count,0.23816577554578186
logistic_regression,320,0,6042,sentence_count,0.09106650761051195
logistic_regression,320,0,6042,type_token_ratio,0.5243387722354746
logistic_regression,320,0,6042,filler_count,0.013617685506634569
logistic_regression,320,0,6042,filler_ratio,0.18521837027914953
logistic_regression,320,0,6042,mean_clause_length,0.07744905883974296
logistic_regression,320,0,6042,content_density,0.2221939738995562
logistic_regression,320,0,6042,noun_ratio,0.01768629592519562
logistic_regression,320,0,6042,verb_ratio,0.1328338513200988
logistic_regression,320,0,6042,adjective_ratio,0.24197570269753724
logistic_regression,320,0,6042,adverb_ratio,0.10996065672858224
logistic_regression,320,0,6042,pronoun_ratio,0.13058998540450437
logistic_regression,320,0,6042,determiner_ratio,0.09773436292377975
logistic_regression,320,1,6043,word_count,0.23816577554578205
logistic_regression,320,1,6043,sentence_count,0.09106650761051169
logistic_regression,320,1,6043,type_token_ratio,0.5243387722354749
logistic_regression,320,1,6043,filler_count,0.013617685506634475
logistic_regression,320,1,6043,filler_ratio,0.1852183702791496
logistic_regression,320,1,6043,mean_clause_length,0.0774490588397431
logistic_regression,320,1,6043,content_density,0.22219397389955647
logistic_regression,320,1,6043,noun_ratio,0.017686295925195567
logistic_regression,320,1,6043,verb_ratio,0.13283385132009895
logistic_regression,320,1,6043,adjective_ratio,0.24197570269753738
logistic_regression,320,1,6043,adverb_ratio,0.1099606567285826
logistic_regression,320,1,6043,pronoun_ratio,0.13058998540450428
logistic_regression,320,1,6043,determiner_ratio,0.09773436292377975
logistic_regression,320,2,6044,word_count,0.23816577554578186
logistic_regression,320,2,6044,sentence_count,0.09106650761051205
logistic_regression,320,2,6044,type_token_ratio,0.5243387722354749
logistic_regression,320,2,6044,filler_count,0.013617685506634392
logistic_regression,320,2,6044,filler_ratio,0.1852183702791495
logistic_regression,320,2,6044,mean_clause_length,0.07744905883974276
logistic_regression,320,2,6044,content_density,0.22219397389955614
logistic_regression,320,2,6044,noun_ratio,0.01768629592519568
logistic_regression,320,2,6044,verb_ratio,0.13283385132009878
logistic_regression,320,2,6044,adjective_ratio,0.24197570269753718
logistic_regression,320,2,6044,adverb_ratio,0.10996065672858224
logistic_regression,320,2,6044,pronoun_ratio,0.1305899854045046
logistic_regression,320,2,6044,determiner_ratio,0.09773436292377961
logistic_regression,320,3,6045,word_count,0.23816577554578794
logistic_regression,320,3,6045,sentence_count,0.09106650761050525
logistic_regression,320,3,6045,type_token_ratio,0.5243387722354761
logistic_regression,320,3,6045,filler_count,0.013617685506638033
logistic_regression,320,3,6045,filler_ratio,0.18521837027915508
logistic_regression,320,3,6045,mean_clause_length,0.07744905883974881
logistic_regression,320,3,6045,content_density,0.2221939738995629
logistic_regression,320,3,6045,noun_ratio,0.017686295925197014
logistic_regression,320,3,6045,verb_ratio,0.1328338513201034
logistic_regression,320,3,6045,adjective_ratio,0.24197570269754093
logistic_regression,320,3,6045,adverb_ratio,0.10996065672858886
logistic_regression,320,3,6045,pronoun_ratio,0.1305899854044972
logistic_regression,320,3,6045,determiner_ratio,0.09773436292378275
logistic_regression,320,4,6046,word_count,0.23816577554578186
logistic_regression,320,4,6046,sentence_count,0.09106650761051194
logistic_regression,320,4,6046,type_token_ratio,0.5243387722354748
logistic_regression,320,4,6046,filler_count,0.01361768550663435
logistic_regression,320,4,6046,filler_ratio,0.18521837027914942
logistic_regression,320,4,6046,mean_clause_length,0.07744905883974298
logistic_regression,320,4,6046,content_density,0.22219397389955628
logistic_regression,320,4,6046,noun_ratio,0.017686295925195567
logistic_regression,320,4,6046,verb_ratio,0.1328338513200988
logistic_regression,320,4,6046,adjective_ratio,0.24197570269753718
logistic_regression,320,4,6046,adverb_ratio,0.10996065672858238
logistic_regression,320,4,6046,pronoun_ratio,0.13058998540450437
logistic_regression,320,4,6046,determiner_ratio,0.09773436292377966
logistic_regression,320,5,6047,word_count,0.2381657755457761
logistic_regression,320,5,6047,sentence_count,0.09106650761051864
logistic_regression,320,5,6047,type_token_ratio,0.5243387722354734
logistic_regression,320,5,6047,filler_count,0.013617685506631227
logistic_regression,320,5,6047,filler_ratio,0.18521837027914437
logistic_regression,320,5,6047,mean_clause_length,0.07744905883973721
logistic_regression,320,5,6047,content_density,0.2221939738995498
logistic_regression,320,5,6047,noun_ratio,0.017686295925194485
logistic_regression,320,5,6047,verb_ratio,0.1328338513200943
logistic_regression,320,5,6047,adjective_ratio,0.24197570269753346
logistic_regression,320,5,6047,adverb_ratio,0.1099606567285758
logistic_regression,320,5,6047,pronoun_ratio,0.13058998540451133
logistic_regression,320,5,6047,determiner_ratio,0.09773436292377673
logistic_regression,320,6,6048,word_count,0.23816577554578186
logistic_regression,320,6,6048,sentence_count,0.09106650761051192
logistic_regression,320,6,6048,type_token_ratio,0.5243387722354746
logistic_regression,320,6,6048,filler_count,0.013617685506634392
logistic_regression,320,6,6048,filler_ratio,0.18521837027914945
logistic_regression,320,6,6048,mean_clause_length,0.0774490588397431
logistic_regression,320,6,6048,content_density,0.22219397389955642
logistic_regression,320,6,6048,noun_ratio,0.01768629592519571
logistic_regression,320,6,6048,verb_ratio,0.13283385132009876
logistic_regression,320,6,6048,adjective_ratio,0.2419757026975371
logistic_regression,320,6,6048,adverb_ratio,0.10996065672858227
logistic_regression,320,6,6048,pronoun_ratio,0.13058998540450428
logistic_regression,320,6,6048,determiner_ratio,0.09773436292377961
logistic_regression,320,7,6049,word_count,0.23816577554578222
logistic_regression,320,7,6049,sentence_count,0.09106650761051197
logistic_regression,320,7,6049,type_token_ratio,0.5243387722354748
logistic_regression,320,7,6049,filler_count,0.01361768550663473
logistic_regression,320,7,6049,filler_ratio,0.1852183702791499
logistic_regression,320,7,6049,mean_clause_length,0.0774490588397431
logistic_regression,320,7,6049,content_density,0.22219397389955636
logistic_regression,320,7,6049,noun_ratio,0.017686295925195796
logistic_regression,320,7,6049,verb_ratio,0.1328338513200989
logistic_regression,320,7,6049,adjective_ratio,0.24197570269753724
logistic_regression,320,7,6049,adverb_ratio,0.10996065672858238
logistic_regression,320,7,6049,pronoun_ratio,0.1305899854045042
logistic_regression,320,7,6049,determiner_ratio,0.09773436292377966
logistic_regression,320,8,6050,word_count,0.23816577554577614
logistic_regression,320,8,6050,sentence_count,0.09106650761051846
logistic_regression,320,8,6050,type_token_ratio,0.5243387722354735
logistic_regression,320,8,6050,filler_count,0.013617685506631097
logistic_regression,320,8,6050,filler_ratio,0.18521837027914417
logistic_regression,320,8,6050,mean_clause_length,0.07744905883973725
logistic_regression,320,8,6050,content_density,0.22219397389955012
logistic_regression,320,8,6050,noun_ratio,0.017686295925194308
logistic_regression,320,8,6050,verb_ratio,0.13283385132009423
logistic_regression,320,8,6050,adjective_ratio,0.2419757026975335
logistic_regression,320,8,6050,adverb_ratio,0.10996065672857588
logistic_regression,320,8,6050,pronoun_ratio,0.13058998540451117
logistic_regression,320,8,6050,determiner_ratio,0.09773436292377675
logistic_regression,320,9,6051,word_count,0.23816577554578194
logistic_regression,320,9,6051,sentence_count,0.09106650761051169
logistic_regression,320,9,6051,type_token_ratio,0.5243387722354746
logistic_regression,320,9,6051,filler_count,0.013617685506634674
logistic_regression,320,9,6051,filler_ratio,0.18521837027914978
logistic_regression,320,9,6051,mean_clause_length,0.07744905883974318
logistic_regression,320,9,6051,content_density,0.2221939738995565
logistic_regression,320,9,6051,noun_ratio,0.0176862959251956
logistic_regression,320,9,6051,verb_ratio,0.1328338513200989
logistic_regression,320,9,6051,adjective_ratio,0.24197570269753718
logistic_regression,320,9,6051,adverb_ratio,0.10996065672858255
logistic_regression,320,9,6051,pronoun_ratio,0.13058998540450412
logistic_regression,320,9,6051,determiner_ratio,0.0977343629237798
logistic_regression,320,10,6052,word_count,0.238165775545776
logistic_regression,320,10,6052,sentence_count,0.09106650761051845
logistic_regression,320,10,6052,type_token_ratio,0.5243387722354734
logistic_regression,320,10,6052,filler_count,0.013617685506631158
logistic_regression,320,10,6052,filler_ratio,0.18521837027914426
logistic_regression,320,10,6052,mean_clause_length,0.07744905883973727
logistic_regression,320,10,6052,content_density,0.22219397389955015
logistic_regression,320,10,6052,noun_ratio,0.01768629592519453
logistic_regression,320,10,6052,verb_ratio,0.13283385132009418
logistic_regression,320,10,6052,adjective_ratio,0.24197570269753338
logistic_regression,320,10,6052,adverb_ratio,0.1099606567285758
logistic_regression,320,10,6052,pronoun_ratio,0.13058998540451114
logistic_regression,320,10,6052,determiner_ratio,0.09773436292377682
logistic_regression,320,11,6053,word_count,0.23816577554578194
logistic_regression,320,11,6053,sentence_count,0.09106650761051174
logistic_regression,320,11,6053,type_token_ratio,0.5243387722354746
logistic_regression,320,11,6053,filler_count,0.013617685506634558
logistic_regression,320,11,6053,filler_ratio,0.1852183702791496
logistic_regression,320,11,6053,mean_clause_length,0.07744905883974315
logistic_regression,320,11,6053,content_density,0.22219397389955634
logistic_regression,320,11,6053,noun_ratio,0.01768629592519547
logistic_regression,320,11,6053,verb_ratio,0.132833851320099
logistic_regression,320,11,6053,adjective_ratio,0.24197570269753732
logistic_regression,320,11,6053,adverb_ratio,0.10996065672858261
logistic_regression,320,11,6053,pronoun_ratio,0.13058998540450412
logistic_regression,320,11,6053,determiner_ratio,0.09773436292377975
logistic_regression,320,12,6054,word_count,0.23816577554578178
logistic_regression,320,12,6054,sentence_count,0.09106650761051192
logistic_regression,320,12,6054,type_token_ratio,0.5243387722354746
logistic_regression,320,12,6054,filler_count,0.013617685506634442
logistic_regression,320,12,6054,filler_ratio,0.1852183702791495
logistic_regression,320,12,6054,mean_clause_length,0.07744905883974293
logistic_regression,320,12,6054,content_density,0.22219397389955625
logistic_regression,320,12,6054,noun_ratio,0.017686295925195557
logistic_regression,320,12,6054,verb_ratio,0.13283385132009884
logistic_regression,320,12,6054,adjective_ratio,0.24197570269753718
logistic_regression,320,12,6054,adverb_ratio,0.10996065672858246
logistic_regression,320,12,6054,pronoun_ratio,0.1305899854045044
logistic_regression,320,12,6054,determiner_ratio,0.09773436292377977
logistic_regression,320,13,6055,word_count,0.2381657755457816
logistic_regression,320,13,6055,sentence_count,0.09106650761051212
logistic_regression,320,13,6055,type_token_ratio,0.5243387722354746
logistic_regression,320,13,6055,filler_count,0.013617685506634331
logistic_regression,320,13,6055,filler_ratio,0.1852183702791494
logistic_regression,320,13,6055,mean_clause_length,0.07744905883974286
logistic_regression,320,13,6055,content_density,0.22219397389955614
logistic_regression,320,13,6055,noun_ratio,0.017686295925195723
logistic_regression,320,13,6055,verb_ratio,0.13283385132009867
logistic_regression,320,13,6055,adjective_ratio,0.24197570269753702
logistic_regression,320,13,6055,adverb_ratio,0.1099606567285821
logistic_regression,320,13,6055,pronoun_ratio,0.13058998540450456
logistic_regression,320,13,6055,determiner_ratio,0.09773436292377954
logistic_regression,320,14,6056,word_count,0.23816577554578794
logistic_regression,320,14,6056,sentence_count,0.09106650761050514
logistic_regression,320,14,6056,type_token_ratio,0.524338772235476
logistic_regression,320,14,6056,filler_count,0.013617685506638116
logistic_regression,320,14,6056,filler_ratio,0.18521837027915522
logistic_regression,320,14,6056,mean_clause_length,0.07744905883974897
logistic_regression,320,14,6056,content_density,0.22219397389956255
logistic_regression,320,14,6056,noun_ratio,0.017686295925196823
logistic_regression,320,14,6056,verb_ratio,0.13283385132010367
logistic_regression,320,14,6056,adjective_ratio,0.2419757026975411
logistic_regression,320,14,6056,adverb_ratio,0.10996065672858905
logistic_regression,320,14,6056,pronoun_ratio,0.130589985404497
logistic_regression,320,14,6056,determiner_ratio,0.09773436292378276
logistic_regression,320,15,6057,word_count,0.23816577554577614
logistic_regression,320,15,6057,sentence_count,0.09106650761051831
logistic_regression,320,15,6057,type_token_ratio,0.5243387722354734
logistic_regression,320,15,6057,filler_count,0.013617685506631217
logistic_regression,320,15,6057,filler_ratio,0.18521837027914437
logistic_regression,320,15,6057,mean_clause_length,0.07744905883973728
logistic_regression,320,15,6057,content_density,0.22219397389955015
logistic_regression,320,15,6057,noun_ratio,0.017686295925194502
logistic_regression,320,15,6057,verb_ratio,0.13283385132009431
logistic_regression,320,15,6057,adjective_ratio,0.24197570269753346
logistic_regression,320,15,6057,adverb_ratio,0.10996065672857594
logistic_regression,320,15,6057,pronoun_ratio,0.13058998540451128
logistic_regression,320,15,6057,determiner_ratio,0.0977343629237768
logistic_regression,320,16,6058,word_count,0.2381657755457879
logistic_regression,320,16,6058,sentence_count,0.09106650761050505
logistic_regression,320,16,6058,type_token_ratio,0.524338772235476
logistic_regression,320,16,6058,filler_count,0.013617685506638059
logistic_regression,320,16,6058,filler_ratio,0.18521837027915505
logistic_regression,320,16,6058,mean_clause_length,0.07744905883974897
logistic_regression,320,16,6058,content_density,0.22219397389956264
logistic_regression,320,16,6058,noun_ratio,0.01768629592519682
logistic_regression,320,16,6058,verb_ratio,0.13283385132010364
logistic_regression,320,16,6058,adjective_ratio,0.2419757026975411
logistic_regression,320,16,6058,adverb_ratio,0.10996065672858904
logistic_regression,320,16,6058,pronoun_ratio,0.130589985404497
logistic_regression,320,16,6058,determiner_ratio,0.09773436292378282
logistic_regression,320,17,6059,word_count,0.2381657755457879
logistic_regression,320,17,6059,sentence_count,0.09106650761050535
logistic_regression,320,17,6059,type_token_ratio,0.5243387722354762
logistic_regression,320,17,6059,filler_count,0.013617685506638066
logistic_regression,320,17,6059,filler_ratio,0.18521837027915508
logistic_regression,320,17,6059,mean_clause_length,0.07744905883974876
logistic_regression,320,17,6059,content_density,0.22219397389956264
logistic_regression,320,17,6059,noun_ratio,0.017686295925196955
logistic_regression,320,17,6059,verb_ratio,0.13283385132010336
logistic_regression,320,17,6059,adjective_ratio,0.24197570269754093
logistic_regression,320,17,6059,adverb_ratio,0.10996065672858875
logistic_regression,320,17,6059,pronoun_ratio,0.13058998540449732
logistic_regression,320,17,6059,determiner_ratio,0.09773436292378261
logistic_regression,320,18,6060,word_count,0.2381657755457817
logistic_regression,320,18,6060,sentence_count,0.09106650761051226
logistic_regression,320,18,6060,type_token_ratio,0.5243387722354749
logistic_regression,320,18,6060,filler_count,0.013617685506634272
logistic_regression,320,18,6060,filler_ratio,0.18521837027914934
logistic_regression,320,18,6060,mean_clause_length,0.0774490588397426
logistic_regression,320,18,6060,content_density,0.2221939738995559
logistic_regression,320,18,6060,noun_ratio,0.017686295925195668
logistic_regression,320,18,6060,verb_ratio,0.13283385132009867
logistic_regression,320,18,6060,adjective_ratio,0.2419757026975371
logistic_regression,320,18,6060,adverb_ratio,0.10996065672858193
logistic_regression,320,18,6060,pronoun_ratio,0.1305899854045049
logistic_regression,320,18,6060,determiner_ratio,0.0977343629237795
logistic_regression,320,19,6061,word_count,0.23816577554578194
logistic_regression,320,19,6061,sentence_count,0.09106650761051195
logistic_regression,320,19,6061,type_token_ratio,0.5243387722354749
logistic_regression,320,19,6061,filler_count,0.01361768550663448
logistic_regression,320,19,6061,filler_ratio,0.1852183702791496
logistic_regression,320,19,6061,mean_clause_length,0.07744905883974293
logistic_regression,320,19,6061,content_density,0.22219397389955628
logistic_regression,320,19,6061,noun_ratio,0.01768629592519571
logistic_regression,320,19,6061,verb_ratio,0.1328338513200988
logistic_regression,320,19,6061,adjective_ratio,0.24197570269753718
logistic_regression,320,19,6061,adverb_ratio,0.10996065672858227
logistic_regression,320,19,6061,pronoun_ratio,0.13058998540450453
logistic_regression,320,19,6061,determiner_ratio,0.09773436292377961
random_forest,80,0,42,word_count,0.013111079823496158
random_forest,80,0,42,sentence_count,0.042656038527206876
random_forest,80,0,42,type_token_ratio,0.02254728771912748
random_forest,80,0,42,filler_count,0.02165915532062191
random_forest,80,0,42,filler_ratio,0.012617805219724687
random_forest,80,0,42,mean_clause_length,0.013929732650590646
random_forest,80,0,42,content_density,0.09330014651870708
random_forest,80,0,42,noun_ratio,0.012579077610045411
random_forest,80,0,42,verb_ratio,0.018884636951702304
random_forest,80,0,42,adjective_ratio,0.024971917922122583
random_forest,80,0,42,adverb_ratio,0.03394865618865121
random_forest,80,0,42,pronoun_ratio,0.03783994435415631
random_forest,80,0,42,determiner_ratio,0.02183339057419289
random_forest,80,1,43,word_count,0.03331762063104028
random_forest,80,1,43,sentence_count,0.022362828092688386
random_forest,80,1,43,type_token_ratio,0.02832185576246502
random_forest,80,1,43,filler_count,0.010297736731164756
random_forest,80,1,43,filler_ratio,0.01802359227266
random_forest,80,1,43,mean_clause_length,0.0223050715392219
random_forest,80,1,43,content_density,0.06217080748590433
random_forest,80,1,43,noun_ratio,0.014623889836995358
random_forest,80,1,43,verb_ratio,0.010478546371837183
random_forest,80,1,43,adjective_ratio,0.039657768517190564
random_forest,80,1,43,adverb_ratio,0.024925105124740794
random_forest,80,1,43,pronoun_ratio,0.024099131334598192
random_forest,80,1,43,determiner_ratio,0.035384008534992975
random_forest,80,2,44,word_count,0.014634046122758565
random_forest,80,2,44,sentence_count,0.04089725262482109
random_forest,80,2,44,type_token_ratio,0.013782148725992255
random_forest,80,2,44,filler_count,0.01625970958927307
random_forest,80,2,44,filler_ratio,0.06343627743563048
random_forest,80,2,44,mean_clause_length,0.024075830326190345
random_forest,80,2,44,content_density,0.015891040174437876
random_forest,80,2,44,noun_ratio,0.02150949866506835
random_forest,80,2,44,verb_ratio,0.03194452441490891
random_forest,80,2,44,adjective_ratio,0.015268439622271517
random_forest,80,2,44,adverb_ratio,0.022099856974136856
random_forest,80,2,44,pronoun_ratio,0.009266474330418837
random_forest,80,2,44,determiner_ratio,0.017728570913065293
random_forest,80,3,45,word_count,0.038418612724065805
random_forest,80,3,45,sentence_count,0.020499912946236994
random_forest,80,3,45,type_token_ratio,0.06764013414572219
random_forest,80,3,45,filler_count,0.012572693264094898
random_forest,80,3,45,filler_ratio,0.027381981156622714
random_forest,80,3,45,mean_clause_length,0.017978031611323785
random_forest,80,3,45,content_density,0.011444140397414534
random_forest,80,3,45,noun_ratio,0.01019343975464532
random_forest,80,3,45,verb_ratio,0.026148814936505005
random_forest,80,3,45,adjective_ratio,0.02853082137675452
random_forest,80,3,45,adverb_ratio,0.013455040594438592
random_forest,80,3,45,pronoun_ratio,0.024093470433763288
random_forest,80,3,45,determiner_ratio,0.06298483830313824
random_forest,80,4,46,word_count,0.032421303700948555
random_forest,80,4,46,sentence_count,0.0852224558096168
random_forest,80,4,46,type_token_ratio,0.016607911390125688
random_forest,80,4,46,filler_count,0.009874230996729239
random_forest,80,4,46,filler_ratio,0.011175148645603865
random_forest,80,4,46,mean_clause_length,0.006955257817132103
random_forest,80,4,46,content_density,0.056687300091501434
random_forest,80,4,46,noun_ratio,0.03869750682147242
random_forest,80,4,46,verb_ratio,0.020899329818060627
random_forest,80,4,46,adjective_ratio,0.024765946961982383
random_forest,80,4,46,adverb_ratio,0.03559205042497524
random_forest,80,4,46,pronoun_ratio,0.015916715947529764
random_forest,80,4,46,determiner_ratio,0.011818836487388278
